DTE,OTM,VIX TYPE,VIX MEMORY,ESTIMATOR,ESTIMATOR MEMORY,aRC,aSD,MD,MLD,IR,VaR,CVaR,N
5,10,VIX9D,84,GK,21,6.96,1.19,0.87,0.21,5.85***,-0.03,-0.12,954
5,10,VIX9D,84,GK,63,6.95,1.17,0.65,0.21,5.93***,-0.02,-0.12,949
5,10,VIX9D,84,HV,3,6.57,1.16,0.87,0.21,5.66***,-0.02,-0.13,944
5,10,VIX9D,84,HV,5,6.36,1.12,0.79,0.21,5.67***,-0.02,-0.12,944
5,10,VIX9D,84,HV,10,5.78,1.01,0.86,0.21,5.74***,-0.02,-0.11,947
5,10,VIX9D,84,HV,21,5.59,0.98,0.68,0.21,5.71***,-0.02,-0.11,944
5,10,VIX9D,84,HV,63,5.34,0.96,0.67,0.21,5.58***,-0.02,-0.11,932
5,10,VIX9D,84,YZ,3,6.07,1.01,0.64,0.22,6.01***,-0.02,-0.11,933
5,10,VIX9D,84,YZ,5,6.14,1.05,0.6,0.21,5.86***,-0.02,-0.11,942
5,10,VIX9D,84,YZ,10,6.17,1.03,0.56,0.21,5.99***,-0.02,-0.11,949
5,10,VIX9D,84,YZ,21,5.88,1.03,0.82,0.21,5.73***,-0.02,-0.12,946
5,10,VIX9D,84,YZ,63,5.97,1.08,0.69,0.21,5.54***,-0.02,-0.11,941
5,10,VIX9D,126,GK,3,6.66,0.99,0.57,0.15,6.73***,-0.03,-0.11,958
5,10,VIX9D,126,GK,5,6.6,0.97,0.57,0.14,6.77***,-0.03,-0.11,957
5,10,VIX9D,126,GK,10,6.62,0.97,0.58,0.1,6.79***,-0.03,-0.11,958
5,10,VIX9D,126,GK,21,6.38,0.96,0.58,0.15,6.64***,-0.03,-0.11,956
5,10,VIX9D,126,GK,63,6.48,0.96,0.53,0.15,6.78***,-0.03,-0.1,952
5,10,VIX9D,126,HV,3,6.31,0.93,0.61,0.17,6.77***,-0.02,-0.11,946
5,10,VIX9D,126,HV,5,6.15,0.91,0.55,0.15,6.74***,-0.02,-0.1,944
5,10,VIX9D,126,HV,10,5.67,0.87,0.58,0.09,6.53***,-0.03,-0.1,948
5,10,VIX9D,126,HV,21,5.49,0.86,0.57,0.09,6.41***,-0.02,-0.1,942
5,10,VIX9D,126,HV,63,5.34,0.85,0.53,0.17,6.31***,-0.02,-0.1,933
5,10,VIX9D,126,YZ,3,5.71,0.84,0.43,0.17,6.79***,-0.02,-0.1,934
5,10,VIX9D,126,YZ,5,5.74,0.88,0.57,0.17,6.53***,-0.03,-0.1,944
5,10,VIX9D,126,YZ,10,5.87,0.88,0.48,0.15,6.68***,-0.03,-0.1,951
5,10,VIX9D,126,YZ,21,5.71,0.87,0.52,0.15,6.56***,-0.02,-0.1,947
5,10,VIX9D,126,YZ,63,5.78,0.89,0.53,0.15,6.48***,-0.03,-0.1,943
5,10,VIX9D,252,GK,3,5.75,0.78,0.39,0.15,7.42***,-0.02,-0.09,961
5,10,VIX9D,252,GK,5,5.81,0.78,0.39,0.15,7.46***,-0.02,-0.09,960
5,10,VIX9D,252,GK,10,5.77,0.78,0.39,0.15,7.4***,-0.02,-0.09,961
5,10,VIX9D,252,GK,21,5.75,0.77,0.39,0.15,7.42***,-0.02,-0.09,961
5,10,VIX9D,252,GK,63,5.76,0.77,0.39,0.15,7.46***,-0.02,-0.09,956
5,10,VIX9D,252,HV,3,5.51,0.76,0.39,0.18,7.27***,-0.02,-0.09,951
5,10,VIX9D,252,HV,5,5.45,0.76,0.39,0.16,7.19***,-0.02,-0.09,950
5,10,VIX9D,252,HV,10,5.17,0.73,0.38,0.17,7.11***,-0.02,-0.09,948
5,10,VIX9D,252,HV,21,5.13,0.75,0.39,0.18,6.86***,-0.02,-0.09,948
5,10,VIX9D,252,HV,63,5.05,0.74,0.39,0.17,6.86***,-0.02,-0.08,938
5,10,VIX9D,252,YZ,3,5.04,0.72,0.39,0.19,6.98***,-0.02,-0.08,941
5,10,VIX9D,252,YZ,5,5.28,0.75,0.39,0.17,7.07***,-0.02,-0.08,948
5,10,VIX9D,252,YZ,10,5.29,0.74,0.39,0.16,7.14***,-0.02,-0.09,956
5,10,VIX9D,252,YZ,21,5.28,0.75,0.39,0.15,7.06***,-0.02,-0.09,952
5,10,VIX9D,252,YZ,63,5.28,0.75,0.39,0.15,7.0***,-0.02,-0.08,948
